-398.268997,66.58811007,-2.535556225,25.7483329,3.411014488,-7.114052564,0.307975026,-13.41277556,-2.595223627,9.289328373,-16.2616752,3.713742811,-0.883260383,-2.258345774,1.216952893,-7.996008183,-1.520226837,1.92777259,-9.629024194,-2.699510726,-3.297396573,-4.220085605,-8.753669217,-4.561057076,-4.664919344,-6.983321859,-2.919738571,-2.071877018,-4.15275737,-1.63494006,-6.158441204,-8.216517834,-4.541918769,0.466030647,10.49867438,25.18440801,32.43815971,34.65209001,22.3920817,11.04885045,0.367096504,0.471608162,0.639454495,0.381520742,0.324539946,0.371578217,0.611216899,0.853617857,0.534642392,0.335114424,0.342347613,0.39023119,0.013627111,0.001102557,0.000690318,0.000463929,0.000929987,0.4570165,5.926524805,2.373012813,0.059062781,0.00570454,0.00323288,0.005138128,0.165629866,2.74755466,2.380864834,0.212272599,0.041370588,0.008480527,0.003201679,0.131091264,2.797774754,5.193684312,0.251354986,0.071897239,0.009344675,0.012043877,0.541626769,0.951916209,0.599883614,0.115716613,0.010669243,0.001706921,0.007602695,0.305251891,0.998596003,0.682154819,0.095915514,0.013942396,0.004799194,0.004929348,0.2599128,0.654416634,0.226864339,0.026603285,0.005260369,0.008440686,0.206402451,0.422878955,0.102167654,0.004487719,0.010860159,0.256001595,0.261323439,0.03160906,0.003262694,0.104450466,0.101913389,0.047736128,0.008165082,0.071048547,0.047972157,0.023563302,0.026925843,0.030028002,0.028469726,0.009865758,0.00724001,0.008595881,0.004405663,0.002851118,0.009242505,0.004236322,0.002094649,0.004940071,0.00842578,0.011516561,0.015860848,0.018376787,0.028974045,0.007546776,0.019055009,0.003072429,0.00800524,0.002056398,0.005181668,0.002431184,0.006262918,0.005309886,0.007527609,0.011042044,0.00629235,0.004674743,0.002128295,0.001490201,0.00150644,0.000879767,0.000582421,0.000508775,0.000217326,0.000228163,0.000288977,0.00038003,0.000415704,0.000357635,0.000397372,0.00031902,0.000244156,0.000291428,0.000491711,0.00061239,0.000490548,0.000510328,0.00096646,0.001634713,0.001364246,0.001630743,0.002114167,0.001862221,0.002683969,0.001084903,0.001201301,0.001609543,0.001604485,0.001165149,0.001109561,0.000914925,0.000805483,0.000388785,24.12658695,25.17989535,24.76655418,22.42041119,22.31693877,22.61950265,16.95829934,0.021138572,0.020160211,0.17958771,-0.055692537,0.028640969,-0.013443935
-407.0743558,67.92003783,6.475571152,26.79530612,3.881536502,-4.745755987,4.537982517,-17.03137617,-8.564127325,10.66182415,-16.76301197,2.325085088,-5.675136969,0.510981638,3.853330306,-9.512614451,-0.310583962,1.289326592,-9.673054095,-4.39181396,-2.925004579,-4.693107081,-9.562063741,-4.303374784,-4.986211953,-4.857270398,-3.658382167,-2.544016275,-5.059769438,-1.932945606,-8.758080247,-6.075753754,-2.882642593,3.657850895,14.14605061,26.99036407,32.543633,32.06617016,17.35094833,8.18631381,0.360514181,0.566428463,0.515181394,0.296581696,0.311315838,0.405781017,0.794557306,0.757481239,0.433000388,0.306441368,0.34803457,0.337828415,0.018970931,0.001021818,0.000475603,0.000471723,0.000828514,0.445187306,7.797513293,3.687722458,0.089126618,0.006812671,0.003603314,0.00510839,0.169172095,3.589375853,3.791818643,0.482852534,0.043454168,0.012391799,0.00409236,0.030949079,2.903141343,7.051257942,1.043553061,0.065341752,0.00245348,0.000605266,0.019595404,0.469387673,0.659297719,0.150218151,0.016438638,0.001336844,0.000703822,0.006326569,0.450469905,0.517544111,0.092386052,0.020347495,0.00415347,0.001043454,0.019738253,0.169008007,0.119513618,0.021765573,0.003707703,0.00086204,0.036320044,0.144764951,0.056972228,0.006006073,0.002488976,0.173306452,0.363127215,0.057006849,0.002379388,0.013726733,0.080788565,0.056719691,0.003383501,0.004449215,0.035613939,0.025232397,0.002221487,0.00539324,0.018274296,0.005284287,0.002070835,0.004877439,0.007850236,0.003521254,0.013295946,0.004993742,0.009838398,0.011845746,0.01037105,0.027178622,0.015540856,0.023090966,0.021219701,0.015555223,0.007557511,0.007886425,0.003753385,0.002831373,0.002813696,0.005075795,0.005480594,0.007263052,0.010443177,0.010753632,0.009324225,0.005709359,0.00329692,0.002218008,0.001117348,0.000779529,0.000773483,0.000665286,0.000297965,0.000280333,0.000294484,0.000427128,0.00056383,0.000589906,0.00058462,0.000364106,0.000370392,0.000655114,0.000795781,0.000874944,0.000873397,0.001021227,0.001517815,0.002167335,0.002067252,0.003043725,0.003884617,0.003345482,0.00360011,0.001766847,0.001736519,0.002238386,0.002350595,0.001937429,0.002071582,0.001302929,0.000818913,0.000573924,23.76448165,24.7766216,24.99528225,22.11684073,21.74304575,22.44392171,16.50295271,0.030407694,-0.017085496,0.106240292,-0.178501205,0.036065553,0.016412538
-402.5194135,76.22609599,-5.749831993,21.08422281,-2.780395331,-5.629686857,2.815204548,-6.583607072,-8.785650011,9.739231174,-10.61368566,3.133588243,6.755279443,-7.691122609,7.086939802,-3.18843623,-4.265431948,6.608048413,-8.07901111,-4.247029123,-0.180326843,-5.371467597,-6.202997602,-2.912717311,-6.201224895,-1.906618197,-4.785210403,-0.821466374,-3.482846192,-7.528428943,-4.633234152,-7.299421668,6.117300407,14.98568224,25.44635736,31.48335178,25.28505283,14.07712837,-0.450296216,-4.145407811,0.42233733,0.48798728,0.649835079,0.412592021,0.371298319,0.440792604,0.624542664,0.899297464,0.520681506,0.380752343,0.405210972,0.48127328,0.015132667,0.014108776,0.014534491,0.013819824,0.00539096,0.044431806,3.631756935,3.568054876,0.075110575,0.004660429,0.004069194,0.005053401,0.015911867,1.503525494,7.268906167,1.958413841,0.079502636,0.02492262,0.008476958,0.007918566,0.162897716,3.163691768,5.097077732,0.54221348,0.004617726,0.004794389,0.008929243,0.015197074,2.590719808,6.473489203,0.816317062,0.019201884,0.004148156,0.002738792,0.002458022,0.151582116,1.065608797,0.504030928,0.099875575,0.013522798,0.006373905,0.006495487,0.500858695,1.708253372,0.408732081,0.052316276,0.010605257,0.017643087,1.068815315,0.737740562,0.190421131,0.010474076,0.003217757,0.020924924,0.309691215,0.173160006,0.001570204,0.006904157,0.080917924,0.097855533,0.003521304,0.013422544,0.090730345,0.067481479,0.012390041,0.036146758,0.017151693,0.011872823,0.050659145,0.012652661,0.00953784,0.050422676,0.007484662,0.007077336,0.021308125,0.006832511,0.033641152,0.016961459,0.033921377,0.011385866,0.00430236,0.006228803,0.002522959,0.003503242,0.002894917,0.0077338,0.013015924,0.018304333,0.039577882,0.012983658,0.024919911,0.020181623,0.021418842,0.007133424,0.001638086,0.000520269,0.000213861,7.98E-05,8.58E-05,0.000183206,0.000327223,0.00043155,0.000666062,0.001004501,0.001221354,0.001067439,0.000950479,0.00123867,0.001299415,0.001522348,0.001415389,0.001193768,0.001549605,0.001888922,0.002425664,0.005068663,0.006571588,0.006466867,0.004940227,0.001799841,0.001050948,0.001386514,0.002534375,0.002520274,0.002703077,0.001495523,0.001127698,0.000883369,18.52606071,22.381641,23.77920237,23.91224799,21.60069892,23.79416086,17.8817446,0.014168018,0.031740228,0.18075723,-0.035323049,0.020187113,-0.01795962
-405.5724412,73.40209554,0.745647842,24.8920869,9.551738079,-2.364563775,-2.434269028,-9.932821335,-8.613458622,9.278544989,-8.923213354,0.950937402,2.953729188,-2.68249513,4.891867542,-3.949655538,-5.933603592,5.96208155,-9.772526532,-4.765206914,-0.088319037,-6.081981431,-8.194736571,-2.847750962,-9.502248603,-3.735220686,-5.365179782,-1.96495668,-1.234152829,-4.942369031,-3.373760839,-8.984251149,-5.754200058,-3.154973213,4.559073806,19.00730363,29.76526385,37.06391647,26.55818434,17.37285553,0.440615815,0.666735053,0.386556465,0.292066631,0.359830301,0.568124336,0.906413112,0.563588532,0.362369336,0.294217861,0.35614112,0.323362833,0.015306932,0.00720634,0.007030735,0.002329655,0.003000418,0.551309446,5.28031103,1.623338248,0.046726702,0.004380615,0.003949011,0.007981818,0.277587541,2.6403406,1.169972574,0.085005908,0.020234293,0.005274396,0.004115441,0.351532652,5.949163572,3.029138574,0.071050175,0.006174281,0.001085143,0.001203139,0.107007277,0.695419429,0.398904913,0.031884428,0.005267769,0.002093524,0.00163923,0.048401,0.359582876,0.203516481,0.03228472,0.008540772,0.00277646,0.001689786,0.031905992,0.092476048,0.041689147,0.008174415,0.001704464,0.00320259,0.066082985,0.14075272,0.020782738,0.001452781,0.018195192,0.245228443,0.312287919,0.020259788,0.001474657,0.031371531,0.211313199,0.038391777,0.001513541,0.028858421,0.084259392,0.004502497,0.007631592,0.038869355,0.017816651,0.008952518,0.0248252,0.006342242,0.015741,0.061453357,0.031206169,0.00599356,0.014936503,0.005777832,0.013851636,0.019672172,0.010747104,0.024075889,0.007540894,0.006209628,0.002278155,0.002245009,0.001118489,0.001095232,0.000878224,0.001874703,0.001924814,0.004799607,0.004346449,0.006687078,0.009428112,0.007091209,0.004967344,0.001509544,0.00080217,0.000554776,0.000483344,0.000253248,0.000333986,0.00063368,0.000690338,0.000810807,0.000991326,0.000842827,0.000757283,0.001000805,0.000954358,0.00054139,0.000615544,0.000496384,0.00049125,0.000845627,0.001135956,0.001442235,0.001700713,0.002044509,0.002626511,0.004124779,0.00263957,0.001326876,0.000490022,0.000774642,0.00184862,0.001820791,0.00153132,0.001283756,0.000765346,0.000831906,23.49499742,25.05237484,23.96771516,22.01566694,22.53604923,22.54711007,17.205346,-0.01016518,-0.029163797,-0.050033536,-0.185643481,0.011431709,0.039587249
-420.7906845,68.00109444,13.29870061,29.25482265,10.50287764,-4.727893398,-5.828744224,-14.42471034,-7.638548264,2.214209175,-11.92281865,2.040630591,2.949449174,-2.262572068,6.088978105,-2.429319889,-6.262388245,6.961880013,-10.04918335,-5.704732495,-0.402027809,-7.497738052,-6.998814036,-1.477120071,-6.887788028,-2.94496751,-3.404017715,-3.052870407,-1.880760586,-4.010210477,-3.884883506,-6.481732055,-6.93110631,-1.001909363,3.161789105,17.67321757,24.59080836,31.81650762,25.46531727,16.27015194,0.448469194,0.747272514,0.459969893,0.313967644,0.369075989,0.548753562,0.831734797,0.586810262,0.391518107,0.316999341,0.352514008,0.335334409,0.107559528,0.057527954,0.026117717,0.00740606,0.002647407,0.576355033,4.923192838,1.614451183,0.129763531,0.007941353,0.004430892,0.005370907,0.617310303,4.657972478,1.6165281,0.227765813,0.086146561,0.025322994,0.015130799,0.866886849,8.767379992,3.513394118,0.159409588,0.010576673,0.002094048,0.000674335,0.016877632,0.137944957,0.088157664,0.013960752,0.003157301,0.000676684,0.000394885,0.002336832,0.036824788,0.027257429,0.00965599,0.001822362,0.000607711,0.000417239,0.007332695,0.028668119,0.013570325,0.002759126,0.000546976,0.00078132,0.028048084,0.042245874,0.0024904,0.000205505,0.001118243,0.057849576,0.045253678,0.000768539,0.000404905,0.04727396,0.063719917,0.003368986,0.000850673,0.023114614,0.017140141,0.001948856,0.004793886,0.015756296,0.007228901,0.006525867,0.019345139,0.012264553,0.006129925,0.017233135,0.007171449,0.005887052,0.006501964,0.002276518,0.008286663,0.012040781,0.007585958,0.019459482,0.00670002,0.002380771,0.001315415,0.001328469,0.00078533,0.000494512,0.000478849,0.000819046,0.000876835,0.00141075,0.002798235,0.004244877,0.005719051,0.003556506,0.001994486,0.00093698,0.000763752,0.00045171,0.000308867,0.000534669,0.000764292,0.00121994,0.001597674,0.001761507,0.002028136,0.001935796,0.001234558,0.001268557,0.001359275,0.001923692,0.002560788,0.001717502,0.001160371,0.001594642,0.002150013,0.00275809,0.003027769,0.004635741,0.006103835,0.006581245,0.006003231,0.003027867,0.001635528,0.002919007,0.004195175,0.005307635,0.004360356,0.001756895,0.001363145,0.000869935,24.02571772,23.17671151,23.92765023,20.74206615,21.1643375,21.26193384,16.47094863,-0.002378916,-0.025857462,-0.025145678,-0.173048254,0.021030504,0.031582985
-416.8455689,48.71169226,1.281016272,38.35735254,5.561812257,-4.960690173,-2.491153269,-13.74555132,-7.822959547,12.71932303,-14.82214715,4.795911366,6.366346654,-1.31440166,2.269184634,-2.880241271,-4.389141843,4.677860045,-10.12025691,-3.845171684,-0.549211214,-3.459958446,-6.818562197,-2.617373308,-4.317439771,-3.106593805,-4.714572901,-1.010172135,-1.186177143,-2.861904054,-5.4495956,-9.591469832,-4.536405787,-3.516534277,7.200653043,18.46356424,26.70726573,32.2458722,21.86852845,13.72054191,0.453041317,0.597767077,0.717579008,0.40586934,0.338166588,0.395759969,0.653368656,0.774674693,0.45746428,0.379041576,0.377392502,0.447171428,0.017686266,0.002854932,0.003934694,0.004526541,0.002016222,0.436336176,3.822909113,1.087117491,0.019776218,0.004164058,0.002909395,0.003573025,0.198209882,2.446546653,1.468318524,0.05797337,0.008509645,0.003853398,0.0031214,0.276183067,4.104385126,5.290182991,0.199641773,0.020944866,0.002030813,0.001566291,0.251519853,0.647981767,0.180983455,0.029922063,0.001888822,0.000193465,0.000138632,0.006345953,0.019024638,0.036012645,0.020822289,0.003060412,0.000972163,0.00044962,0.005761236,0.008831792,0.013480792,0.006271981,0.002646703,0.002132346,0.007164308,0.015141254,0.024548249,0.006065307,0.001225228,0.003779546,0.053498424,0.04735522,0.001577787,0.003748888,0.114524549,0.12488388,0.003826228,0.006884703,0.081056283,0.044249443,0.007590709,0.029143506,0.085284637,0.020251719,0.036451561,0.01362825,0.009452535,0.016640647,0.004347222,0.011933162,0.010443822,0.003136814,0.013520271,0.013871128,0.01330665,0.038326697,0.017413442,0.010099926,0.003645676,0.003370233,0.004631574,0.004209146,0.006681709,0.008379278,0.010398037,0.014194495,0.014903044,0.022160741,0.022094652,0.021609104,0.00987842,0.004361583,0.003588496,0.003362355,0.003334968,0.001925928,0.001932285,0.001899216,0.001963827,0.001914249,0.001534449,0.001113197,0.000965503,0.001021111,0.000927319,0.001095863,0.001124741,0.001128685,0.000891292,0.000936203,0.001466587,0.001396358,0.002086812,0.001987018,0.003439195,0.004674258,0.003548502,0.001206855,0.001274079,0.001439231,0.001170524,0.00121457,0.00090491,0.000757408,0.000522411,0.000469852,23.01775989,22.59099093,23.2671588,21.35505651,22.4714936,23.02042752,18.02023541,0.030386244,0.009318437,0.141238871,-0.094651891,0.022893488,-0.010567102
-374.0930355,49.91690234,-2.193552836,43.70809268,6.203489549,-10.05008259,1.030573725,-14.23854045,-9.247318642,8.152434388,-22.01282021,8.693432735,-0.005788827,-2.890815219,9.344761636,-4.994328446,-5.023201756,6.602861123,-12.51453379,-1.889983869,-2.360426336,-6.660593909,-7.709457163,-2.88322649,-4.938512925,-2.954341058,-4.839318942,-0.9557232,-6.595819767,-7.203831583,-4.033641797,-1.682552803,14.41793082,21.64725373,31.0803201,31.44240002,16.87268794,7.9276027,-4.555968012,-2.439473638,0.49622106,0.476032957,0.466830908,0.609710373,0.428271837,0.341198986,0.422677365,0.596647392,0.849742323,0.538320796,0.382129572,0.386884972,0.023783809,0.009228575,0.007408108,0.006409491,0.002873917,0.014782835,3.053949572,4.90653047,0.258220263,0.022155618,0.009693557,0.006113252,0.013160548,0.696017027,7.200179939,4.228642583,0.372247305,0.105133808,0.020639128,0.005152067,0.042548279,3.280683148,6.844919332,2.147110094,0.024002434,0.000917002,0.000634804,0.00050704,0.015840462,0.138973112,0.219291112,0.047547911,0.001119057,0.000349963,0.000521565,0.003159963,0.025938476,0.075033293,0.125498556,0.049799273,0.009917699,0.002462855,0.00404875,0.026152941,0.048945524,0.088876208,0.029033067,0.00295352,0.004963901,0.032214226,0.163782359,0.145667191,0.002318091,0.005685366,0.100706052,0.218754353,0.023492829,0.003044067,0.034144288,0.11383071,0.025133366,0.006031949,0.046046571,0.141983697,0.041759013,0.041972769,0.049720967,0.012469643,0.012724083,0.043957266,0.022153005,0.022619859,0.034245922,0.008446571,0.039264295,0.029954448,0.033593661,0.095686225,0.027092953,0.018344349,0.011579485,0.007414981,0.006601924,0.005319005,0.007770877,0.011287976,0.013495314,0.028541691,0.064793525,0.083120124,0.070538346,0.068776608,0.028542667,0.016061541,0.010479328,0.005882514,0.004557262,0.003817513,0.004914083,0.006788334,0.006328462,0.005516565,0.004521458,0.003083884,0.002842422,0.002279126,0.001439873,0.001211006,0.00147896,0.001442681,0.000999584,0.001061935,0.001113794,0.001019303,0.001324959,0.002604049,0.004160838,0.009765165,0.007139541,0.001688935,0.002879891,0.00374174,0.004552456,0.003290971,0.002197987,0.001276937,0.004865441,0.00314264,16.82459266,23.37811996,25.69006665,22.50499804,22.84049008,25.09620735,18.63005154,-0.026589866,-0.00016599,0.054456255,0.183267742,-0.030560066,-0.01296018
-423.4577539,56.6988205,7.562314241,17.31603492,10.51196957,-0.851862431,-2.30317782,-7.969883844,-7.177007597,9.730123659,-6.435779404,4.702478619,3.743960868,0.489743295,5.420423898,-2.405469842,-4.020058486,4.939466342,-7.390269722,-4.7412208,1.259391935,-4.388529437,-6.262649985,-3.886035956,-4.294724188,-2.276457956,-4.979179276,-0.78550267,-2.41722825,-1.914561484,-3.103386447,-6.901608889,-6.024447982,-0.871502397,5.088708864,16.45861205,23.19941542,28.37370765,21.01329772,11.16487936,0.416092665,0.538074473,0.737723838,0.463632846,0.399651749,0.450553865,0.65281282,0.856681834,0.528710248,0.369228476,0.375899583,0.428347425,0.012295191,0.006961401,0.007171786,0.003292094,0.002092218,0.295424021,3.228987206,1.021224549,0.019064057,0.004701757,0.003854289,0.004673374,0.167092343,2.560991179,1.371198094,0.099458458,0.021872978,0.009157043,0.009215955,0.15350286,5.407131062,4.051632423,0.217904888,0.028969327,0.009269453,0.007777231,0.574639762,1.235947212,0.368433192,0.045645943,0.002825127,0.000553396,0.012663774,0.375582297,0.286095223,0.08946178,0.022850502,0.004475635,0.00057759,0.005968632,0.048202423,0.06275485,0.043103283,0.008116357,0.000726141,0.010799883,0.058313227,0.142577672,0.041413745,0.002634192,0.028816436,0.085912966,0.374954259,0.046346675,0.045502395,0.082712995,0.129782938,0.046896816,0.020212509,0.023893494,0.072957233,0.013340326,0.014995169,0.03473312,0.023973574,0.004666404,0.031843777,0.037406115,0.002181049,0.036685131,0.032317799,0.001562947,0.017814737,0.006796592,0.016098919,0.026920922,0.006707685,0.033318045,0.00453506,0.005627711,0.002220639,0.002194578,0.001204569,0.001315463,0.000867125,0.002905712,0.002107699,0.006073012,0.004824143,0.006202211,0.009397894,0.00461016,0.002430934,0.000950252,0.00050466,0.000408192,0.000217931,0.000130322,0.00013967,0.000270011,0.000368347,0.00056781,0.000959109,0.000590847,0.0006198,0.000587035,0.000506783,0.000631187,0.000670292,0.000784133,0.001002344,0.001216723,0.001692301,0.001785724,0.002269971,0.002602321,0.003634381,0.003500092,0.003331854,0.00145682,0.001350886,0.001644922,0.001921984,0.002018481,0.001612426,0.000897196,0.000964757,0.000586217,21.17033913,22.08978174,21.92501682,20.69162646,21.32144864,21.28891127,16.72212591,-0.020515107,-0.024994099,-0.085528176,-0.168868463,-0.00060144,0.030948615
-368.0137942,57.06582697,-0.04193841,31.83678603,0.230677797,-6.6557326,-1.786754241,-12.56188096,-8.734967496,11.07532763,-17.66432672,3.580241937,3.436708662,-6.111275187,2.997470998,-6.799741215,-6.372670494,4.858039146,-9.620414832,-7.798766247,-3.970046468,-4.457316908,-9.24917835,-5.058996075,-4.619963881,-2.334569674,-6.093998564,-0.284282182,-2.962342787,-0.655593342,-2.17182755,-7.283751742,-3.017305728,-7.094845323,-3.183828183,4.266734945,15.04835173,27.63678995,29.14145547,25.60379987,0.55409898,0.71385077,0.437005191,0.337347754,0.375574225,0.594466526,0.834339196,0.483047723,0.324578891,0.332483982,0.417127999,0.413111371,0.018077914,0.006623096,0.001293291,0.00109454,0.003807083,1.860128053,8.489276312,1.375715177,0.028213359,0.006020269,0.006245697,0.018250807,1.267088571,4.190989504,0.685834775,0.126720606,0.026215049,0.009340719,0.089849137,2.5362685,6.410665082,0.864269811,0.120750022,0.014923876,0.001418687,0.113706231,1.455250208,1.104680252,0.166121742,0.012554302,0.002057001,0.001784309,0.035299728,0.184269113,0.11392866,0.009978724,0.002165597,0.000997627,0.001680908,0.032760338,0.080054933,0.045485931,0.0099046,0.002185003,0.003310709,0.029802812,0.067514878,0.018581765,0.001401767,0.005597168,0.042401068,0.093983068,0.005110717,0.001070718,0.024695752,0.164459433,0.042980067,0.002858828,0.033095034,0.092106193,0.014010752,0.00717481,0.046469512,0.044554743,0.014054313,0.012617516,0.030722036,0.005855444,0.007173111,0.029400212,0.002861398,0.007665415,0.009422375,0.002974723,0.035598354,0.011345179,0.045456732,0.04354905,0.006423994,0.009951717,0.006079383,0.008825806,0.010117984,0.017623312,0.026040866,0.033105507,0.032390531,0.032125668,0.052118813,0.030078199,0.036354537,0.016108612,0.012606407,0.016148765,0.01118829,0.006857748,0.007033054,0.007537785,0.008008983,0.007170121,0.005179242,0.004645854,0.004703149,0.003102659,0.00217457,0.001772654,0.002077788,0.00192936,0.00287469,0.002855413,0.001787929,0.001701309,0.001702419,0.002866758,0.003297159,0.004421015,0.006479606,0.004494875,0.004278767,0.002283738,0.00321387,0.003784957,0.002595215,0.003010182,0.002877366,0.001529763,0.001544036,0.001020812,23.96001603,22.42383299,22.12353816,20.63118183,21.52428206,23.14033764,17.89094378,-0.014696286,-0.02320216,-0.067501205,-0.171426008,-0.001755277,0.036176524
-364.3480145,90.46750407,0.243444729,20.28066007,12.53131623,-10.14198738,-6.532217914,-19.37341674,-13.16188956,12.36269231,-20.58780281,3.921142752,-0.847791152,-2.403619351,7.625297829,-10.76134075,-3.751094702,-2.641745642,-9.703173842,-9.677532082,-4.818605813,-2.978095961,-9.593242589,-2.251736286,-6.61354515,-2.94107389,-5.127549529,-0.855622133,-5.063412561,-2.841362892,-5.995615168,-11.16597544,-7.720939873,-9.169639867,-0.978493624,10.01322648,23.74132119,33.93942823,32.03812401,22.64830299,0.470699868,0.826836426,0.412379937,0.272018046,0.334859123,0.568066542,0.867200757,0.47631342,0.310129509,0.265897503,0.332733762,0.3140578,0.023872503,0.015575207,0.028706196,0.008647324,0.00773871,2.199433711,13.49622922,2.32620106,0.02931026,0.013542588,0.013866429,0.023317816,1.580840796,10.42614528,1.664376319,0.037347212,0.012516172,0.011980863,0.033054885,5.136912148,31.18995694,5.623132324,0.061959622,0.004365985,0.002032653,0.0017607,0.136356266,0.815083606,0.223449167,0.004913314,0.000789743,0.000588729,0.000611792,0.031847515,0.274925619,0.06085409,0.004270882,0.001735718,0.00140542,0.001920552,0.041624044,0.086322173,0.017285267,0.003084817,0.00098908,0.003441196,0.085588284,0.062528215,0.003386011,0.000752063,0.00859804,0.202413084,0.074648165,0.002450893,0.003541324,0.288077061,0.328424698,0.00963868,0.010175094,0.322864647,0.132623292,0.00280264,0.056935059,0.135544398,0.012421326,0.011173245,0.036947648,0.004538437,0.030279793,0.107319997,0.006710128,0.027421771,0.026855298,0.013456916,0.103829677,0.020230986,0.095756028,0.063007052,0.017411873,0.021434146,0.006559601,0.012872972,0.004417399,0.008602664,0.01037768,0.015025385,0.033662564,0.024801863,0.037847119,0.020216914,0.025759408,0.017365149,0.00848947,0.003551512,0.000755317,0.000413853,0.00034877,0.00033549,0.000444433,0.000777404,0.000971252,0.000795461,0.001503594,0.001683289,0.000912795,0.000761858,0.000970981,0.00107022,0.001621603,0.001246131,0.000779733,0.000675367,0.001600715,0.001810389,0.002873963,0.001617597,0.001750725,0.001354001,0.000942894,0.000484403,0.000745922,0.000774503,0.000845741,0.000699035,0.000739257,0.000417762,0.000200777,0.000158348,25.25072997,22.41516869,24.00911839,22.08995169,23.41511849,23.58223058,18.4505496,0.003844049,-0.037351383,-0.054416638,-0.210221213,0.023028915,0.031832613
